CustomerID,Age,Gender,MaritalStatus,Income,Savings,CreditScore,LoanAmount,LoanStatus,AccountType,YearsWithBank,Churn
C1786,45.0,Male,single,60000.0,10000.0,700.0,30000.0,approved,investment,5.0,no
C1787,45.0,FEMALE,married,60000.0,10000.0,650.0,30000.0,approved,savings,,no
C1788,45.0,female,divorced,60000.0,,650.0,50000.0,rejected,investment,10.0,no
C1789,25.0,Male,single,80000.0,,650.0,30000.0,approved,checking,10.0,no
C1790,25.0,male,single,40000.0,5000.0,800.0,20000.0,defaulted,savings,20.0,no
C1791,35.0,female,single,60000.0,10000.0,700.0,30000.0,approved,investment,10.0,no
C1792,45.0,male,married,100000.0,20000.0,600.0,30000.0,approved,savings,2.0,no
C1793,35.0,female,married,60000.0,20000.0,650.0,40000.0,rejected,investment,5.0,no
C1794,25.0,male,married,80000.0,25000.0,650.0,50000.0,rejected,checking,2.0,no
C1795,45.0,Male,married,60000.0,10000.0,800.0,30000.0,rejected,savings,5.0,yes
C1796,55.0,Male,married,100000.0,20000.0,750.0,30000.0,approved,savings,5.0,yes
C1797,25.0,male,divorced,,100000.0,800.0,50000.0,rejected,checking,2.0,no
C1798,35.0,female,married,60000.0,15000.0,750.0,30000.0,approved,checking,,yes
C1799,25.0,female,divorced,80000.0,50000.0,750.0,20000.0,approved,savings,1.0,no
C1800,45.0,male,widowed,40000.0,10000.0,600.0,40000.0,rejected,savings,5.0,no
C1801,45.0,Male,married,60000.0,20000.0,800.0,30000.0,approved,investment,10.0,no
C1802,45.0,Male,married,40000.0,5000.0,750.0,20000.0,approved,joint,,no
C1803,,male,single,60000.0,,700.0,30000.0,defaulted,investment,5.0,no
C1804,35.0,FEMALE,married,60000.0,25000.0,750.0,30000.0,rejected,joint,10.0,no
C1805,35.0,male,single,60000.0,25000.0,600.0,30000.0,approved,savings,2.0,no
C1806,45.0,FEMALE,divorced,40000.0,15000.0,,40000.0,rejected,checking,5.0,no
C1807,45.0,male,widowed,80000.0,10000.0,750.0,40000.0,approved,savings,20.0,no
C1808,25.0,Male,widowed,40000.0,5000.0,650.0,20000.0,approved,joint,5.0,no
C1809,45.0,female,divorced,80000.0,5000.0,700.0,40000.0,approved,investment,2.0,no
C1810,25.0,male,widowed,80000.0,15000.0,650.0,50000.0,approved,savings,5.0,no
C1811,55.0,FEMALE,single,60000.0,5000.0,650.0,30000.0,rejected,savings,2.0,yes
C1812,,male,single,80000.0,,800.0,40000.0,approved,joint,10.0,no
C1813,,FEMALE,single,100000.0,50000.0,650.0,30000.0,rejected,checking,,yes
C1814,35.0,Male,married,100000.0,15000.0,800.0,30000.0,rejected,investment,2.0,no
C1815,25.0,FEMALE,widowed,100000.0,20000.0,700.0,50000.0,rejected,savings,10.0,no
C1816,25.0,FEMALE,married,80000.0,25000.0,600.0,30000.0,approved,savings,10.0,no
C1817,45.0,male,married,80000.0,10000.0,700.0,40000.0,approved,checking,1.0,yes
C1818,25.0,Male,single,100000.0,20000.0,700.0,40000.0,rejected,investment,,no
C1819,45.0,female,single,40000.0,15000.0,650.0,40000.0,rejected,investment,5.0,no
C1820,35.0,Male,married,80000.0,10000.0,650.0,30000.0,approved,checking,10.0,no
C1821,25.0,male,married,100000.0,,800.0,50000.0,approved,checking,5.0,no
C1822,25.0,female,single,40000.0,10000.0,600.0,20000.0,rejected,savings,10.0,no
C1823,45.0,male,married,60000.0,15000.0,650.0,20000.0,defaulted,savings,,no
C1824,35.0,FEMALE,married,,15000.0,750.0,40000.0,approved,checking,10.0,no
C1825,35.0,male,married,40000.0,5000.0,750.0,50000.0,rejected,savings,2.0,no
C1826,45.0,male,married,60000.0,10000.0,700.0,40000.0,rejected,checking,20.0,no
C1827,45.0,male,single,60000.0,,600.0,20000.0,approved,investment,1.0,yes
C1828,45.0,male,married,100000.0,15000.0,650.0,30000.0,approved,investment,5.0,no
C1829,35.0,female,widowed,60000.0,5000.0,800.0,30000.0,rejected,savings,5.0,yes
C1830,45.0,male,single,60000.0,5000.0,750.0,30000.0,approved,investment,2.0,no
C1831,45.0,female,married,60000.0,5000.0,700.0,,approved,checking,2.0,no
C1832,45.0,male,divorced,60000.0,15000.0,750.0,40000.0,approved,investment,5.0,no
C1833,25.0,female,married,60000.0,50000.0,,20000.0,rejected,investment,1.0,no
C1834,35.0,FEMALE,married,60000.0,15000.0,750.0,20000.0,rejected,investment,5.0,no
C1835,45.0,FEMALE,married,80000.0,15000.0,750.0,20000.0,rejected,investment,5.0,no
C1836,45.0,male,married,100000.0,20000.0,700.0,20000.0,defaulted,investment,1.0,no
C1837,35.0,female,married,80000.0,15000.0,750.0,40000.0,rejected,savings,5.0,no
C1838,45.0,Male,married,40000.0,100000.0,800.0,50000.0,approved,checking,2.0,yes
C1839,45.0,female,single,40000.0,15000.0,750.0,50000.0,rejected,checking,2.0,yes
C1840,35.0,male,single,100000.0,25000.0,,50000.0,approved,savings,,no
C1841,35.0,FEMALE,married,80000.0,15000.0,700.0,20000.0,approved,investment,20.0,yes
C1842,25.0,Male,married,100000.0,5000.0,700.0,20000.0,approved,savings,2.0,yes
C1843,25.0,FEMALE,single,100000.0,50000.0,700.0,30000.0,approved,checking,10.0,no
C1844,55.0,Male,widowed,60000.0,15000.0,650.0,30000.0,defaulted,savings,5.0,yes
C1845,35.0,Male,single,80000.0,20000.0,750.0,40000.0,approved,investment,1.0,no
C1846,45.0,Male,married,80000.0,10000.0,750.0,30000.0,approved,checking,1.0,yes
C1847,35.0,Male,divorced,40000.0,15000.0,800.0,30000.0,defaulted,checking,5.0,no
C1848,55.0,Male,divorced,80000.0,50000.0,700.0,40000.0,approved,checking,1.0,no
C1849,55.0,male,single,80000.0,15000.0,700.0,40000.0,rejected,joint,1.0,no
C1850,45.0,female,single,80000.0,20000.0,750.0,40000.0,defaulted,checking,5.0,no
C1851,25.0,FEMALE,married,60000.0,20000.0,700.0,30000.0,rejected,savings,10.0,no
C1852,35.0,FEMALE,single,,10000.0,600.0,20000.0,approved,savings,2.0,yes
C1853,35.0,Male,single,80000.0,100000.0,750.0,,rejected,savings,1.0,yes
C1854,55.0,FEMALE,divorced,60000.0,50000.0,650.0,50000.0,approved,checking,,no
C1855,45.0,FEMALE,single,100000.0,25000.0,650.0,30000.0,defaulted,savings,10.0,no
C1856,45.0,Male,married,80000.0,5000.0,750.0,40000.0,rejected,checking,5.0,no
C1857,25.0,FEMALE,divorced,40000.0,20000.0,750.0,40000.0,approved,checking,10.0,no
C1858,45.0,female,single,80000.0,20000.0,650.0,40000.0,approved,savings,20.0,yes
C1859,55.0,male,single,100000.0,10000.0,650.0,40000.0,defaulted,checking,5.0,yes
C1860,35.0,Male,married,60000.0,5000.0,,40000.0,rejected,checking,1.0,yes
C1861,45.0,male,married,80000.0,15000.0,700.0,40000.0,approved,savings,5.0,no
C1862,45.0,female,married,60000.0,20000.0,700.0,40000.0,approved,investment,2.0,no
C1863,45.0,Male,married,40000.0,100000.0,,30000.0,approved,checking,2.0,no
C1864,25.0,Male,single,60000.0,25000.0,800.0,20000.0,approved,savings,5.0,no
C1865,35.0,female,married,60000.0,15000.0,650.0,30000.0,approved,savings,2.0,no
C1866,35.0,male,married,100000.0,20000.0,650.0,50000.0,rejected,joint,20.0,yes
C1867,45.0,Male,single,40000.0,,750.0,50000.0,approved,investment,5.0,no
C1868,45.0,female,married,60000.0,10000.0,700.0,40000.0,rejected,checking,2.0,no
C1869,45.0,male,married,80000.0,100000.0,600.0,40000.0,approved,savings,10.0,yes
C1870,55.0,FEMALE,married,60000.0,15000.0,700.0,30000.0,approved,savings,5.0,no
C1871,55.0,male,married,,5000.0,600.0,20000.0,rejected,investment,5.0,no
C1872,55.0,male,married,80000.0,15000.0,700.0,30000.0,approved,investment,5.0,no
C1873,35.0,FEMALE,married,80000.0,10000.0,700.0,20000.0,defaulted,investment,2.0,no
C1874,25.0,male,single,60000.0,15000.0,700.0,50000.0,approved,joint,2.0,yes
C1875,25.0,male,widowed,100000.0,25000.0,600.0,40000.0,approved,checking,5.0,no
C1876,25.0,female,single,60000.0,,600.0,30000.0,approved,savings,20.0,no
C1877,45.0,male,married,100000.0,20000.0,650.0,40000.0,rejected,savings,5.0,no
C1878,45.0,FEMALE,married,80000.0,25000.0,700.0,20000.0,approved,investment,10.0,yes
C1879,,Male,single,60000.0,25000.0,650.0,20000.0,approved,joint,20.0,yes
C1880,35.0,FEMALE,married,40000.0,10000.0,750.0,50000.0,approved,checking,5.0,no
C1881,,Male,single,60000.0,15000.0,800.0,,rejected,checking,2.0,yes
C1882,25.0,female,married,40000.0,50000.0,800.0,,rejected,savings,2.0,no
C1883,45.0,female,single,40000.0,15000.0,650.0,20000.0,approved,savings,2.0,yes
C1884,35.0,female,divorced,60000.0,50000.0,750.0,40000.0,approved,investment,2.0,yes
C1885,35.0,female,married,60000.0,15000.0,800.0,40000.0,approved,checking,5.0,no
C1886,45.0,female,single,40000.0,20000.0,650.0,50000.0,approved,savings,10.0,no
C1887,25.0,Male,married,80000.0,10000.0,750.0,40000.0,approved,checking,10.0,no
C1888,35.0,female,single,100000.0,5000.0,800.0,20000.0,rejected,investment,2.0,yes
C1889,35.0,female,widowed,80000.0,20000.0,700.0,40000.0,defaulted,joint,10.0,yes
C1890,45.0,female,single,100000.0,15000.0,750.0,40000.0,rejected,savings,5.0,yes
C1891,45.0,female,married,100000.0,20000.0,800.0,40000.0,rejected,joint,10.0,yes
C1892,25.0,female,widowed,80000.0,15000.0,750.0,30000.0,approved,savings,2.0,yes
C1893,45.0,FEMALE,divorced,60000.0,50000.0,600.0,20000.0,defaulted,savings,5.0,no
C1894,35.0,female,single,60000.0,25000.0,800.0,,defaulted,investment,10.0,no
C1895,55.0,FEMALE,single,80000.0,25000.0,650.0,50000.0,rejected,savings,,no
C1896,25.0,male,single,80000.0,20000.0,650.0,,rejected,savings,,no
C1897,45.0,female,divorced,100000.0,15000.0,600.0,40000.0,approved,savings,2.0,no
C1898,45.0,female,single,100000.0,50000.0,650.0,50000.0,approved,savings,1.0,no
C1899,55.0,Male,married,60000.0,20000.0,800.0,40000.0,rejected,checking,10.0,no
C1900,35.0,FEMALE,married,40000.0,25000.0,650.0,40000.0,approved,investment,5.0,yes
C1901,45.0,male,divorced,40000.0,20000.0,600.0,30000.0,approved,investment,10.0,yes
C1902,35.0,male,single,80000.0,25000.0,700.0,50000.0,approved,investment,1.0,no
C1903,25.0,male,single,60000.0,15000.0,650.0,30000.0,defaulted,checking,5.0,yes
C1904,45.0,female,married,60000.0,25000.0,700.0,30000.0,rejected,checking,20.0,no
C1905,25.0,FEMALE,single,40000.0,100000.0,650.0,20000.0,approved,savings,5.0,no
C1906,45.0,Male,single,100000.0,,650.0,40000.0,rejected,checking,20.0,no
C1907,45.0,female,single,60000.0,10000.0,800.0,,rejected,investment,,no
C1908,35.0,female,married,80000.0,15000.0,800.0,30000.0,approved,checking,1.0,no
C1909,55.0,Male,married,60000.0,,800.0,50000.0,approved,checking,5.0,no
C1910,35.0,Male,widowed,60000.0,20000.0,700.0,40000.0,approved,joint,5.0,no
C1911,25.0,FEMALE,married,100000.0,10000.0,650.0,30000.0,approved,savings,5.0,no
C1912,35.0,FEMALE,single,100000.0,20000.0,700.0,40000.0,rejected,joint,5.0,no
C1913,25.0,Male,divorced,100000.0,15000.0,600.0,50000.0,approved,joint,1.0,no
C1914,45.0,male,widowed,80000.0,15000.0,650.0,50000.0,rejected,joint,10.0,no
C1915,45.0,male,single,60000.0,20000.0,600.0,40000.0,approved,joint,5.0,yes
C1916,55.0,female,divorced,,10000.0,700.0,30000.0,approved,savings,,yes
C1917,35.0,male,married,80000.0,20000.0,750.0,40000.0,approved,checking,20.0,no
C1918,45.0,male,single,40000.0,15000.0,800.0,20000.0,rejected,savings,,yes
C1919,25.0,male,single,80000.0,10000.0,600.0,20000.0,approved,checking,10.0,no
C1920,,female,single,40000.0,10000.0,600.0,30000.0,approved,checking,10.0,no
C1921,35.0,female,married,80000.0,25000.0,600.0,40000.0,rejected,savings,20.0,yes
C1922,45.0,male,single,100000.0,25000.0,650.0,50000.0,approved,savings,2.0,yes
C1923,25.0,Male,single,60000.0,10000.0,600.0,20000.0,rejected,joint,5.0,no
C1924,35.0,FEMALE,widowed,100000.0,5000.0,750.0,30000.0,rejected,savings,2.0,no
C1925,35.0,female,divorced,60000.0,15000.0,600.0,40000.0,rejected,savings,5.0,yes
C1926,25.0,female,single,40000.0,20000.0,600.0,40000.0,approved,investment,5.0,no
C1927,35.0,female,single,60000.0,15000.0,650.0,40000.0,approved,savings,10.0,no
C1928,35.0,female,married,60000.0,15000.0,750.0,40000.0,approved,checking,2.0,no
C1929,35.0,male,single,60000.0,15000.0,700.0,20000.0,defaulted,savings,,yes
C1930,45.0,female,married,100000.0,20000.0,650.0,40000.0,rejected,savings,20.0,no
C1931,35.0,FEMALE,married,80000.0,5000.0,800.0,20000.0,approved,investment,2.0,no
C1932,35.0,FEMALE,single,100000.0,10000.0,800.0,30000.0,rejected,savings,5.0,no
C1933,35.0,male,married,80000.0,15000.0,700.0,40000.0,rejected,investment,1.0,no
C1934,25.0,FEMALE,single,60000.0,10000.0,,40000.0,rejected,checking,1.0,no
C1935,35.0,male,single,40000.0,25000.0,800.0,30000.0,approved,checking,10.0,no
C1936,35.0,female,single,60000.0,20000.0,750.0,40000.0,approved,checking,2.0,yes
C1937,45.0,female,married,80000.0,25000.0,800.0,30000.0,approved,investment,20.0,no
C1938,45.0,FEMALE,married,60000.0,10000.0,750.0,40000.0,approved,savings,10.0,no
C1939,35.0,male,married,40000.0,15000.0,650.0,30000.0,rejected,checking,,no
C1940,35.0,FEMALE,single,100000.0,20000.0,800.0,40000.0,approved,checking,10.0,no
C1941,35.0,male,married,100000.0,20000.0,800.0,20000.0,approved,savings,20.0,yes
C1942,45.0,FEMALE,single,60000.0,15000.0,750.0,40000.0,defaulted,joint,2.0,yes
C1943,55.0,male,single,80000.0,20000.0,600.0,40000.0,rejected,joint,,no
C1944,55.0,male,single,80000.0,50000.0,750.0,50000.0,defaulted,savings,2.0,no
C1945,55.0,female,married,100000.0,15000.0,800.0,50000.0,approved,investment,10.0,no
C1946,45.0,female,married,80000.0,10000.0,600.0,40000.0,rejected,joint,10.0,no
C1947,25.0,Male,single,80000.0,,650.0,20000.0,rejected,checking,2.0,no
C1948,45.0,female,married,60000.0,5000.0,650.0,30000.0,rejected,savings,10.0,no
C1949,,male,widowed,,15000.0,750.0,20000.0,approved,joint,20.0,no
C1950,45.0,female,widowed,80000.0,50000.0,750.0,20000.0,approved,checking,10.0,no
C1951,45.0,female,single,80000.0,25000.0,700.0,40000.0,approved,savings,5.0,no
C1952,45.0,male,single,80000.0,50000.0,700.0,40000.0,approved,savings,,no
C1953,55.0,FEMALE,single,,25000.0,700.0,50000.0,approved,savings,20.0,yes
C1954,,male,married,100000.0,10000.0,650.0,50000.0,approved,savings,10.0,no
C1955,,female,married,100000.0,10000.0,750.0,50000.0,approved,checking,10.0,yes
C1956,55.0,Male,single,40000.0,15000.0,800.0,20000.0,approved,savings,5.0,no
C1957,45.0,female,single,60000.0,,600.0,50000.0,approved,investment,5.0,no
C1958,35.0,male,single,40000.0,50000.0,800.0,40000.0,approved,checking,1.0,no
C1959,25.0,Male,single,60000.0,10000.0,650.0,40000.0,approved,savings,10.0,yes
C1960,55.0,FEMALE,widowed,40000.0,10000.0,600.0,50000.0,defaulted,savings,2.0,yes
C1961,35.0,male,single,60000.0,15000.0,600.0,40000.0,approved,savings,5.0,no
C1962,45.0,male,divorced,100000.0,15000.0,600.0,30000.0,approved,savings,20.0,yes
C1963,25.0,Male,widowed,80000.0,20000.0,650.0,50000.0,rejected,investment,5.0,no
C1964,55.0,male,married,40000.0,15000.0,800.0,30000.0,rejected,investment,2.0,no
C1965,55.0,Male,married,60000.0,5000.0,700.0,40000.0,approved,checking,1.0,no
C1966,55.0,FEMALE,single,40000.0,15000.0,650.0,30000.0,approved,savings,5.0,yes
C1967,45.0,Male,married,40000.0,15000.0,600.0,20000.0,rejected,checking,,yes
C1968,45.0,female,widowed,40000.0,50000.0,,30000.0,rejected,savings,5.0,yes
C1969,45.0,male,single,80000.0,15000.0,750.0,40000.0,approved,savings,10.0,no
C1970,45.0,FEMALE,single,60000.0,15000.0,650.0,30000.0,approved,investment,5.0,yes
C1971,35.0,Male,widowed,80000.0,100000.0,650.0,40000.0,approved,joint,1.0,no
C1972,,male,married,100000.0,20000.0,750.0,40000.0,approved,checking,,no
C1973,35.0,FEMALE,single,60000.0,10000.0,800.0,20000.0,defaulted,savings,2.0,no
C1974,35.0,FEMALE,single,60000.0,10000.0,700.0,20000.0,approved,checking,10.0,no
C1975,45.0,male,married,40000.0,20000.0,650.0,30000.0,rejected,checking,5.0,no
C1976,25.0,female,married,60000.0,15000.0,,20000.0,approved,joint,10.0,no
C1977,45.0,male,married,100000.0,20000.0,650.0,50000.0,approved,checking,10.0,yes
C1978,25.0,Male,married,,15000.0,700.0,40000.0,rejected,investment,2.0,no
C1979,45.0,male,married,80000.0,15000.0,700.0,20000.0,approved,checking,10.0,yes
C1980,25.0,female,widowed,60000.0,50000.0,750.0,20000.0,rejected,savings,,no
C1981,45.0,Male,married,40000.0,10000.0,650.0,30000.0,approved,investment,10.0,yes
C1982,45.0,Male,single,40000.0,5000.0,600.0,20000.0,defaulted,savings,20.0,no
C1983,35.0,male,married,40000.0,20000.0,750.0,30000.0,approved,savings,5.0,no
C1984,35.0,female,married,40000.0,15000.0,750.0,20000.0,rejected,checking,10.0,no
C1985,55.0,male,married,,5000.0,700.0,40000.0,approved,savings,5.0,no
C1986,45.0,female,married,80000.0,10000.0,600.0,30000.0,approved,savings,20.0,no
C1987,35.0,FEMALE,divorced,40000.0,10000.0,600.0,20000.0,approved,joint,2.0,yes
C1988,25.0,FEMALE,married,40000.0,15000.0,750.0,40000.0,rejected,checking,5.0,no
C1989,55.0,male,divorced,80000.0,,650.0,30000.0,rejected,checking,,no
C1990,25.0,FEMALE,single,40000.0,15000.0,700.0,20000.0,rejected,joint,5.0,no
C1991,25.0,male,single,60000.0,20000.0,650.0,,approved,checking,2.0,yes
C1992,55.0,female,married,40000.0,50000.0,800.0,20000.0,approved,savings,5.0,no
C1993,25.0,FEMALE,married,60000.0,20000.0,750.0,40000.0,approved,checking,5.0,yes
C1994,45.0,Male,widowed,,15000.0,800.0,20000.0,defaulted,checking,20.0,yes
C1995,45.0,male,married,40000.0,20000.0,700.0,40000.0,defaulted,checking,20.0,yes
C1996,25.0,male,single,80000.0,15000.0,700.0,30000.0,rejected,savings,10.0,yes
C1997,35.0,female,single,80000.0,20000.0,800.0,40000.0,approved,investment,2.0,no
C1998,55.0,female,married,80000.0,10000.0,600.0,20000.0,approved,savings,5.0,no
C1999,35.0,FEMALE,married,100000.0,25000.0,700.0,40000.0,rejected,investment,1.0,no
C2000,45.0,male,single,60000.0,20000.0,800.0,50000.0,defaulted,checking,,yes
C2001,55.0,male,married,80000.0,15000.0,750.0,50000.0,approved,savings,2.0,no
C2002,25.0,female,widowed,60000.0,5000.0,800.0,40000.0,rejected,savings,5.0,yes
C2003,45.0,Male,single,80000.0,,,40000.0,approved,savings,5.0,yes
C2004,45.0,FEMALE,single,60000.0,20000.0,650.0,40000.0,rejected,savings,5.0,yes
C2005,35.0,female,single,,25000.0,750.0,,approved,investment,5.0,no
C2006,,male,single,40000.0,10000.0,600.0,30000.0,approved,joint,10.0,yes
C2007,45.0,FEMALE,married,80000.0,25000.0,,50000.0,rejected,savings,5.0,no
C2008,55.0,Male,single,100000.0,20000.0,600.0,20000.0,approved,savings,10.0,yes
C2009,35.0,male,married,60000.0,15000.0,650.0,30000.0,approved,investment,10.0,no
C2010,45.0,female,married,60000.0,10000.0,600.0,40000.0,approved,investment,,no
C2011,25.0,FEMALE,married,80000.0,15000.0,650.0,30000.0,approved,savings,2.0,no
C2012,45.0,FEMALE,single,80000.0,15000.0,,30000.0,approved,checking,,no
C2013,45.0,Male,married,60000.0,5000.0,,40000.0,approved,checking,2.0,no
C2014,45.0,Male,married,60000.0,,750.0,20000.0,approved,savings,5.0,no
C2015,45.0,male,married,40000.0,,600.0,30000.0,approved,checking,5.0,no
C2016,35.0,male,married,80000.0,10000.0,600.0,30000.0,approved,joint,10.0,no
C2017,45.0,male,divorced,60000.0,15000.0,600.0,20000.0,approved,investment,20.0,no
C2018,45.0,male,married,60000.0,20000.0,600.0,30000.0,rejected,savings,,yes
C2019,45.0,male,divorced,40000.0,15000.0,600.0,30000.0,rejected,investment,1.0,yes
C2020,45.0,Male,married,40000.0,20000.0,750.0,20000.0,approved,savings,10.0,no
C2021,25.0,male,married,40000.0,50000.0,750.0,40000.0,approved,investment,5.0,no
C2022,35.0,Male,single,80000.0,25000.0,750.0,30000.0,approved,investment,,no
C2023,35.0,male,married,40000.0,15000.0,700.0,30000.0,approved,savings,5.0,no
C2024,,FEMALE,divorced,80000.0,15000.0,800.0,40000.0,approved,checking,5.0,yes
C2025,45.0,male,married,,10000.0,800.0,20000.0,approved,checking,10.0,no
C2026,45.0,Male,married,100000.0,15000.0,800.0,20000.0,approved,investment,20.0,yes
C2027,45.0,male,married,80000.0,25000.0,750.0,40000.0,approved,investment,10.0,no
C2028,35.0,female,widowed,60000.0,10000.0,800.0,30000.0,approved,savings,5.0,no
C2029,35.0,male,married,40000.0,10000.0,600.0,50000.0,rejected,savings,5.0,no
C2030,35.0,Male,single,60000.0,,700.0,40000.0,approved,savings,20.0,yes
C2031,35.0,female,married,80000.0,10000.0,700.0,50000.0,approved,checking,5.0,no
C2032,45.0,female,married,40000.0,,650.0,20000.0,approved,investment,1.0,no
C2033,55.0,FEMALE,single,60000.0,10000.0,600.0,30000.0,approved,joint,10.0,no
C2034,35.0,female,single,60000.0,20000.0,600.0,30000.0,approved,savings,5.0,no
C2035,45.0,female,married,80000.0,5000.0,700.0,40000.0,approved,checking,10.0,yes
C2036,45.0,female,single,60000.0,20000.0,600.0,40000.0,rejected,investment,2.0,no
C2037,45.0,FEMALE,married,60000.0,15000.0,,40000.0,approved,checking,2.0,yes
C2038,45.0,male,divorced,40000.0,15000.0,600.0,20000.0,approved,checking,10.0,no
C2039,35.0,FEMALE,single,60000.0,15000.0,650.0,30000.0,approved,investment,2.0,no
C2040,25.0,FEMALE,married,40000.0,15000.0,700.0,30000.0,approved,checking,10.0,no
C2041,25.0,female,single,60000.0,5000.0,750.0,40000.0,defaulted,investment,1.0,no
C2042,35.0,Male,single,60000.0,25000.0,600.0,20000.0,approved,savings,20.0,no
C2043,55.0,FEMALE,divorced,80000.0,15000.0,650.0,20000.0,rejected,investment,1.0,no
